siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
120010012,12001001200017,DIRECTION DES AFFAIRES CIVILES ET DU SCEAU,True,0,Non inscrit,Service central d'un ministère,7120,84.23Z,Justice,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,1981-06-23,PARIS,75001,75101,13 PLACE VENDOME,,75
397964941,39796494100017,N G CARDS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.49Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques,"Commerce de gros, à l'exception des automobiles et des motocycles",31,200,249,2023,1994-07-28,AIX-EN-PROVENCE,13100,13001,355 RUE GEORGES CLAUDE,,75
304710585,30471058500056,CENTRE ACTION MEDICO PEDAG BERNARD LAFAY,True,0,Non inscrit,Association déclarée,9220,88.10C,Aide par le travail,Action sociale sans hébergement,22,100,199,2022,1900-01-01,PARIS,75017,75117,7 AVENUE DE LA PORTE DE CLICHY,,75
413998410,41399841000109,EPAM FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.01Z,Programmation informatique,"Programmation, conseil et autres activités informatiques",21,50,99,2022,1997-10-01,PARIS,75009,75109,34 RUE LAFFITTE,,75
558504254,55850425400027,LESAFFRE CULINARY STRASBOURG,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.89Z,Fabrication d'autres produits alimentaires n.c.a.,Industries alimentaires,21,50,99,2023,1955-01-01,STRASBOURG,67100,67482,5 ROUTE DU ROHRSCHOLLEN,,75
438024168,43802416800108,SMARTPHONE RECYCLE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.41Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé","Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2022,2001-06-02,PARIS,75016,75116,69 AVENUE DE LA GRANDE ARMEE,69-81,75
775657711,77565771100104,LES ARTS ET LA VIE,True,0,Non inscrit,Association déclarée,9220,79.12Z,Activités des voyagistes,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",21,50,99,2022,1900-01-01,PARIS,75015,75115,39 RUE DES FAVORITES,,75
120020078,12002007800032,SGAE SECRETARIAT GENERAL DES AFFAIRES EUROPEENNES,True,0,Non inscrit,Service central d'un ministère,7120,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,22,100,199,2022,1948-06-25,PARIS,75007,75107,68 RUE DE BELLECHASSE,,75
802838011,80283801100038,LES DEMOISELLES DE COMPAGNIE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,88.10A,Aide à domicile,Action sociale sans hébergement,21,50,99,2022,2014-05-23,PARIS,75007,75107,11 RUE BARBET DE JOUY,,75
498618446,49861844600039,EMERAUDE INTERNATIONAL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.75Z,Commerce de gros (commerce interentreprises) de produits chimiques,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,2007-06-13,MONTREAL-LA-CLUSE,01460,01265,2 IMPASSE FORNAY,ZONE INDUSTRIELLE PRE LUQUAIN,75
500890983,50089098300066,STEF LOGISTIQUE MIDI PYRENEES LIMOUSIN,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,52.10A,Entreposage et stockage frigorifique,Entreposage et services auxiliaires des transports,21,50,99,2022,2007-10-26,VILLENEUVE-LES-BOULOC,31620,31587,2 AVENUE DE LA TUILERIE,ZAC EUROCENTRE 2,75
348210196,34821019600013,VILLA THALIA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2023,1988-10-04,SAINT-REMY,71100,71475,33 RUE CHARLES DODILLE,,75
398710921,39871092100014,S.R.G,True,0,Inscrit,"SAS, société par actions simplifiée",5710,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1994-10-11,SAINT-GENIS-DE-SAINTONGE,17240,17331,1 RUE DES BRUNETTES,,75
775691215,77569121500013,CARMF CAISSE AUTONOME RETRAITE MEDECINS FRANCE,True,0,Non inscrit,Institution de retraite complémentaire,8130,84.30A,Activités générales de sécurité sociale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,1900-01-01,PARIS,75017,75117,46 RUE SAINT-FERDINAND,,75
130001803,13000180300027,ASNR AUTORITE DE SURETE NUCLEAIRE ET DE RADIOPROTECTION,True,0,Non inscrit,Autorité administrative ou publique indépendante,7112,71.20B,"Analyses, essais et inspections techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,31,200,249,2022,2006-06-14,MONTROUGE,92120,92049,15 RUE LOUIS LEJEUNE,,75
821452760,82145276000027,GHL TRANSPORTS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,21,50,99,2022,2016-05-17,MOISSY-CRAMAYEL,77550,77296,635 AVENUE BLAISE PASCAL,,75
302566278,30256627800107,LES FOYERS MATTER,True,0,Non inscrit,"Association déclarée, reconnue d'utilité publique",9230,87.90B,Hébergement social pour adultes et familles en difficultés et autre hébergement social,Hébergement médico-social et social,22,100,199,2022,1900-01-01,PARIS,75008,75108,22 RUE DE NAPLES,,75
444047161,44404716100062,ECOLOTRANS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,21,50,99,2022,2002-11-01,PARIS,75012,75112,2 RUE DES PIROGUES DE BERCY,2-12,75
385395926,38539592600020,GIESECKE+DEVRIENT EPAYMENTS FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,63.11Z,"Traitement de données, hébergement et activités connexes",Services d'information,22,100,199,2022,1992-04-13,CRAPONNE,69290,69069,17 RUE DES AQUEDUCS,,75
793896697,79389669700042,PRESTANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,81.21Z,Nettoyage courant des bâtiments,Services relatifs aux bâtiments et aménagement paysager,22,100,199,2023,2013-06-21,BRIE-COMTE-ROBERT,77170,77053,23 ROUTE DE FEROLLES,,75
794189928,79418992800029,IVIDATA LIFE SCIENCES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,74.90B,"Activités spécialisées, scientifiques et techniques diverses","Autres activités spécialisées, scientifiques et techniques",22,100,199,2022,2013-07-01,PARIS,75009,75109,3 RUE DE LIEGE,,75
775740525,77574052500487,APSI ASS DE PREVENTION SOINS ET INSERTION,True,0,Non inscrit,Association déclarée,9220,86.21Z,Activité des médecins généralistes,Activités pour la santé humaine,32,250,499,2023,1976-10-01,SUCY-EN-BRIE,94370,94071,1 RUE DE L'YSER,,75
493254643,49325464300031,DATA 4 SERVICES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,63.11Z,"Traitement de données, hébergement et activités connexes",Services d'information,21,50,99,2022,2006-12-11,PARIS,75008,75108,6 RUE DE LA TREMOILLE,,75
501381677,50138167700027,STEF TRANSPORT PLAN D'ORGON,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,21,50,99,2022,2007-12-10,PLAN-D'ORGON,13750,13076,527 AVENUE DES PEUPLIERS,ZAC DU PONT,75
339307928,33930792800095,DGSI DETECTION GARDIENNAGE SECURITE INTERVENT,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,32,250,499,2023,1986-11-04,NOISY-LE-GRAND,93160,93051,13 BOULEVARD DU MONT D'EST,,75
197506868,19750686800011,LYCEE TECHNOLOGIQUE ESTIENNE E.S.A.I.G.,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.32Z,Enseignement secondaire technique ou professionnel,Enseignement,22,100,199,2022,1965-05-01,PARIS,75013,75113,18 BOULEVARD AUGUSTE BLANQUI,,75
775681901,77568190100010,HOPITAL DES GARDIENS DE LA PAIX,True,0,Non inscrit,Fondation,9300,86.10Z,Activités hospitalières,Activités pour la santé humaine,21,50,99,2022,1900-01-01,PARIS,75013,75113,35 BOULEVARD SAINT-MARCEL,,75
434183273,43418327300219,THE CHANGE GROUP FRANCE SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,66.12Z,Courtage de valeurs mobilières et de marchandises,Activités auxiliaires de services financiers et d'assurance,21,50,99,2022,2000-12-14,PARIS,75002,75102,49 AVENUE DE L'OPERA,,75
752215095,75221509500015,COURS FLORENT JEUNESSE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,90.01Z,Arts du spectacle vivant,"Activités créatives, artistiques et de spectacle",22,100,199,2023,2012-06-15,PARIS,75019,75119,37 AVENUE JEAN JAURES,37 AU 39,75
314283326,31428332600093,PV DISTRIBUTION,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,79.12Z,Activités des voyagistes,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",21,50,99,2022,1978-01-01,PARIS,75019,75119,11 RUE DE CAMBRAI,ARTOIS ESPACE PONT FLANDRE,75
393123724,39312372400139,GEODIS D&E NORMANDIE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29A,"Messagerie, fret express",Entreposage et services auxiliaires des transports,31,200,249,2022,1993-11-24,LEVALLOIS-PERRET,92300,92044,26 QUAI CHARLES PASQUA,ESPACE SEINE,75
395388325,39538832500015,HOTEL ET BAINS DU CAP CHABIAN,True,0,Inscrit,"SAS, société par actions simplifiée",5710,55.10Z,Hôtels et hébergement similaire,Hébergement,21,50,99,2022,1994-06-10,LE GRAU-DU-ROI,30240,30133,227 ROUTE DES MARINES,PORT CAMARGUE,75
562115212,56211521200077,JACOBI CARBONS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,20.59Z,Fabrication d'autres produits chimiques n.c.a.,Industrie chimique,21,50,99,2022,1900-01-01,PARIS,75011,75111,261 BOULEVARD VOLTAIRE,,75
399922699,39992269900059,LA FRANCAISE REAL ESTATE MANAGERS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,66.30Z,Gestion de fonds,Activités auxiliaires de services financiers et d'assurance,22,100,199,2023,1995-01-31,PARIS,75006,75106,128 BOULEVARD RASPAIL,,75
379412919,37941291900050,MEDIAWAN RIGHTS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,59.13A,Distribution de films cinématographiques,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale",21,50,99,2023,1990-09-03,PARIS,75007,75107,46 AVENUE DE BRETEUIL,,75
399318278,39931827800021,FIBRE EXCELLENCE SAINT-GAUDENS SAS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,17.11Z,Fabrication de pâte à papier,Industrie du papier et du carton,32,250,499,2023,1994-12-02,SAINT-GAUDENS,31800,31483,BOULEVARD DU PRESIDENT SARAGAT,BP 202,75
542037031,54203703100185,ELSEVIER MASSON SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.11Z,Édition de livres,Édition,31,200,249,2022,1954-01-01,ISSY-LES-MOULINEAUX,92130,92040,65 RUE CAMILLE DESMOULINS,,75
393110903,39311090300084,LEAR CORPORATION FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2022,1993-11-22,VELIZY-VILLACOUBLAY,78140,78640,13 AVENUE MORANE SAULNIER,VELIZY ESPACE LE MERMOZ,75
493467989,49346798900015,GASCOGNE SACS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,17.21C,Fabrication d'emballages en papier,Industrie du papier et du carton,32,250,499,2022,2006-12-12,MIMIZAN,40200,40184,70 RUE DE LA PAPETERIE,,75
487636409,48763640900053,FLUIGENT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,26.51B,Fabrication d'instrumentation scientifique et technique,"Fabrication de produits informatiques, électroniques et optiques",21,50,99,2022,2005-11-29,LE KREMLIN-BICETRE,94270,94043,57 AVENUE DE FONTAINEBLEAU,57-77,75
478328107,47832810700139,VEJA FAIR TRADE S.A.R.L.,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,46.90Z,Commerce de gros (commerce interentreprises) non spécialisé,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2023,2004-08-23,PARIS,75010,75110,146 RUE DU FAUBOURG POISSONNIERE,,75
320459084,32045908400093,VIF,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.29C,Édition de logiciels applicatifs,Édition,32,250,499,2023,1980-11-01,LA CHAPELLE-SUR-ERDRE,44240,44035,10 RUE DE BRETAGNE,,75
477533921,47753392100060,SOPARTEX,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.69A,Commerce de gros (commerce interentreprises) de matériel électrique,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,2004-06-22,FREPILLON,95740,95256,15 AVENUE ROLAND MORENO,,75
475682480,47568248000193,LINVOSGES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.91B,Vente à distance sur catalogue spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,1956-01-01,GERARDMER,88400,88196,6 PLACE DES DEPORTES,,75
490675774,49067577400023,STEF TRANSPORT VANNES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,31,200,249,2022,2006-06-19,VANNES,56000,56260,RUE ALAIN GERBAULT,ZONE INDUSTRIELLE DU PRAT,75
349501676,34950167600028,CARMIGNAC GESTION,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,66.30Z,Gestion de fonds,Activités auxiliaires de services financiers et d'assurance,22,100,199,2022,1989-01-23,PARIS,75001,75101,24 PLACE VENDOME,,75
438880957,43888095700040,TRAINING ORCHESTRA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,58.29C,Édition de logiciels applicatifs,Édition,21,50,99,2022,2001-09-01,PARIS,75008,75108,17 RUE DE MIROMESNIL,,75
341451763,34145176300039,CALQ,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.11Z,Activités d'architecture,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2022,1986-01-01,PARIS,75002,75102,6 RUE DU SENTIER,,75
320366503,32036650300078,ASSE GROUPE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,64.30Z,Fonds de placement et entités financières similaires,"Activités des services financiers, hors assurance et caisses de retraite",22,100,199,2023,1980-09-01,L'ETRAT,42580,42092,589 RUE DE VERDUN,,75
309600088,30960008800046,GINGER SOFRECO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2023,1977-01-01,CLICHY,92110,92024,92 BOULEVARD VICTOR HUGO,92-98,75
400089538,40008953800203,CARRE BLANC BOUTIQUES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.51Z,Commerce de détail de textiles en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2023,1995-02-01,PARIS,75008,75108,12 ROND-POINT DES CHAMPS ELYSEES-MARCEL DASSAULT,12 A 14,75
410943948,41094394800092,JPEE JP ENERGIE ENVIRONNEMENT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,64.20Z,Activités des sociétés holding,"Activités des services financiers, hors assurance et caisses de retraite",22,100,199,2023,1997-02-15,SAINT-CONTEST,14280,14566,12 RUE MARTIN LUTHER KING,,75
775741440,77574144000140,STRICHER,True,0,Inscrit,"SAS, société par actions simplifiée",5710,77.12Z,Location et location-bail de camions,Activités de location et location-bail,31,200,249,2023,1964-01-01,MONTREUIL,93100,93048,283 RUE DE ROSNY,283 A 287,75
388212698,38821269800095,ARP ASTRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2022,1992-08-03,PARIS,75011,75111,1 B AVENUE DE LA REPUBLIQUE,,75
508372927,50837292700014,104 CENT QUATRE,True,0,Non inscrit,Établissement public local à caractère industriel ou commercial,4140,90.04Z,Gestion de salles de spectacles,"Activités créatives, artistiques et de spectacle",22,100,199,2022,2008-09-23,PARIS,75019,75119,104 RUE D'AUBERVILLIERS,,75
443685573,44368557300034,ENOVACOM,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.41Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé","Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2022,2002-10-02,MARSEILLE,13008,13208,521 AVENUE DU PRADO,,75
503891822,50389182200010,LES JARDINS D' IROISE DE PARIS 13 EME,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,2008-03-01,PARIS,75013,75113,19 B RUE DE DOMREMY,,75
415391515,41539151500012,PPMC,True,0,Inscrit,"SAS, société par actions simplifiée",5710,14.19Z,Fabrication d'autres vêtements et accessoires,Industrie de l'habillement,21,50,99,2022,1998-01-01,SAINT-PHILIBERT,56470,56233,ZA DE KERRAN,Z A DE KERRAN,75
854800422,85480042200073,RE-CYCLES FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,30.91Z,Fabrication de motocycles,Fabrication d'autres matériels de transport,22,100,199,2022,1954-01-01,ROMILLY-SUR-SEINE,10100,10323,161 RUE GABRIEL PERI,,75
455203893,45520389300090,DUCLOT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.34Z,Commerce de gros (commerce interentreprises) de boissons,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1955-01-01,PARIS,75017,75117,10 AVENUE DE LA GRANDE ARMEE,4-10,75
